2025-07-18 07:23:06,633 | FPS: 868.0 | Frame Time: 1.152ms | Memory: 56.1MB
2025-07-18 07:23:07,634 | FPS: 835.0 | Frame Time: 1.198ms | Memory: 56.1MB
2025-07-18 07:23:08,635 | FPS: 866.6 | Frame Time: 1.154ms | Memory: 56.1MB
2025-07-18 07:23:09,635 | FPS: 909.8 | Frame Time: 1.099ms | Memory: 56.1MB
2025-07-18 07:23:10,636 | FPS: 869.1 | Frame Time: 1.151ms | Memory: 56.1MB
2025-07-18 07:23:11,637 | FPS: 867.8 | Frame Time: 1.152ms | Memory: 56.1MB
2025-07-18 07:23:12,637 | FPS: 867.5 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:23:13,637 | FPS: 838.2 | Frame Time: 1.193ms | Memory: 56.1MB
2025-07-18 07:23:14,638 | FPS: 908.8 | Frame Time: 1.100ms | Memory: 56.1MB
2025-07-18 07:23:15,639 | FPS: 860.0 | Frame Time: 1.163ms | Memory: 56.1MB
2025-07-18 07:23:16,640 | FPS: 855.3 | Frame Time: 1.169ms | Memory: 56.1MB
2025-07-18 07:23:17,640 | FPS: 848.2 | Frame Time: 1.179ms | Memory: 56.1MB
2025-07-18 07:23:18,640 | FPS: 863.9 | Frame Time: 1.158ms | Memory: 56.1MB
2025-07-18 07:23:19,641 | FPS: 798.9 | Frame Time: 1.252ms | Memory: 56.1MB
2025-07-18 07:23:20,641 | FPS: 860.7 | Frame Time: 1.162ms | Memory: 56.1MB
2025-07-18 07:23:21,642 | FPS: 867.3 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:23:22,642 | FPS: 871.8 | Frame Time: 1.147ms | Memory: 56.1MB
2025-07-18 07:23:23,642 | FPS: 867.3 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:23:24,642 | FPS: 858.1 | Frame Time: 1.165ms | Memory: 56.1MB
2025-07-18 07:23:25,643 | FPS: 869.1 | Frame Time: 1.151ms | Memory: 56.1MB
2025-07-18 07:23:26,643 | FPS: 824.7 | Frame Time: 1.213ms | Memory: 56.1MB
2025-07-18 07:23:27,644 | FPS: 869.3 | Frame Time: 1.150ms | Memory: 56.1MB
2025-07-18 07:23:28,645 | FPS: 820.0 | Frame Time: 1.220ms | Memory: 56.1MB
2025-07-18 07:23:29,645 | FPS: 849.9 | Frame Time: 1.177ms | Memory: 56.1MB
2025-07-18 07:23:30,646 | FPS: 902.2 | Frame Time: 1.108ms | Memory: 56.1MB
2025-07-18 07:23:31,646 | FPS: 865.2 | Frame Time: 1.156ms | Memory: 56.1MB
2025-07-18 07:23:32,646 | FPS: 870.2 | Frame Time: 1.149ms | Memory: 56.1MB
2025-07-18 07:23:33,646 | FPS: 848.5 | Frame Time: 1.179ms | Memory: 56.1MB
2025-07-18 07:23:34,647 | FPS: 764.3 | Frame Time: 1.308ms | Memory: 56.1MB
2025-07-18 07:23:35,647 | FPS: 903.8 | Frame Time: 1.107ms | Memory: 56.1MB
2025-07-18 07:23:36,648 | FPS: 903.2 | Frame Time: 1.107ms | Memory: 56.1MB
2025-07-18 07:23:37,648 | FPS: 866.1 | Frame Time: 1.155ms | Memory: 56.1MB
2025-07-18 07:23:38,649 | FPS: 858.6 | Frame Time: 1.165ms | Memory: 56.1MB
2025-07-18 07:23:39,649 | FPS: 870.0 | Frame Time: 1.149ms | Memory: 56.1MB
2025-07-18 07:23:40,650 | FPS: 836.0 | Frame Time: 1.196ms | Memory: 56.1MB
2025-07-18 07:23:41,650 | FPS: 895.6 | Frame Time: 1.117ms | Memory: 56.1MB
2025-07-18 07:23:42,651 | FPS: 831.5 | Frame Time: 1.203ms | Memory: 56.1MB
